RESERVOIR node 0 HJELLE
reservoir_init_fr= 0.70000  init_masl=754.204
Filling at HRW [Mm3] = 10.00000
Filling at LRW [Mm3] = 1.00000
Active reservoir capacity [Mm3] = 9.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin pump_in pump_out tot_inflow tot_outflow
2022 9 6 5 0.4300 462.0400 0.0000 0.0000 5.9994 752.8574 0.5555 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4300 3.2000 
2022 9 6 6 0.4300 521.0100 0.0000 0.0000 5.9894 752.8470 0.5544 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4300 3.2000 
2022 9 6 7 0.4400 540.1400 0.0000 0.0000 5.9795 752.8367 0.5533 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4400 3.2000 
2022 9 6 8 0.4400 474.4700 0.0000 0.0000 5.9695 752.8265 0.5522 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4400 3.2000 
2022 9 6 9 0.4500 441.4400 0.0000 0.0000 5.9596 752.8162 0.5511 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4500 3.2000 
2022 9 6 10 0.4600 311.8200 0.0000 0.0000 5.9498 752.8060 0.5500 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4600 3.2000 
2022 9 6 11 0.4600 261.3000 0.0000 0.0000 5.9399 752.7958 0.5489 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4600 3.2000 
2022 9 6 12 0.4600 273.5200 0.0000 0.0000 5.9301 752.7856 0.5478 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4600 3.2000 
2022 9 6 13 0.4700 286.6500 0.0000 0.0000 5.9202 752.7754 0.5467 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4700 3.2000 
2022 9 6 14 0.4800 386.9200 0.0000 0.0000 5.9104 752.7652 0.5456 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4800 3.2000 
2022 9 6 15 0.4900 472.2400 0.0000 0.0000 5.9007 752.7551 0.5445 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4900 3.2000 
2022 9 6 16 0.4900 481.7900 0.0000 0.0000 5.8909 752.7450 0.5434 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4900 3.2000 
2022 9 6 17 0.4900 525.8500 0.0000 0.0000 5.8812 752.7349 0.5424 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4900 3.2000 
