RESTPRICE	101
Date	Price
2022101418	248.46
2022101419	224.91
2022101420	205.48
2022101421	203.13
2022101422	188.84
2022101423	192.02
2022101500	173.88
2022101501	164.38
2022101502	149.26
2022101503	144.27
2022101504	137.53
2022101505	148.40
2022101506	159.32
2022101507	186.49
2022101508	199.19
2022101509	185.02
2022101510	160.54
2022101511	153.90
2022101512	144.78
2022101513	126.41
2022101514	127.44
2022101515	141.77
2022101516	169.32
2022101517	185.08
2022101518	190.46
2022101519	157.93
2022101520	143.29
2022101521	144.46
2022101522	136.98
2022101523	81.84
2022101600	72.45
2022101601	70.41
2022101602	74.09
2022101603	84.42
2022101604	80.61
2022101605	76.19
2022101606	81.04
2022101607	93.25
2022101608	90.70
2022101609	80.36
2022101610	89.89
2022101611	114.06
2022101612	117.97
2022101613	113.58
2022101614	100.14
2022101615	120.36
2022101616	131.07
2022101617	181.61
2022101618	195.98
2022101619	181.26
2022101620	150.18
2022101621	140.88
2022101622	139.40
2022101623	137.19
2022101700	122.08
2022101701	109.46
2022101702	92.87
2022101703	89.24
2022101704	112.35
2022101705	133.94
2022101706	159.26
2022101707	183.13
2022101708	161.89
2022101709	137.19
2022101710	137.84
2022101711	125.35
2022101712	125.77
2022101713	131.80
2022101714	146.59
2022101715	173.64
2022101716	185.52
2022101717	186.20
2022101718	187.52
2022101719	190.55
2022101720	165.83
2022101721	163.63
2022101722	145.89
2022101723	141.65
2022101800	135.83
2022101801	140.47
2022101802	140.05
2022101803	140.09
2022101804	144.15
2022101805	150.23
2022101806	181.46
2022101807	224.22
2022101808	204.15
2022101809	193.51
2022101810	180.35
2022101811	134.46
2022101812	143.25
2022101813	126.15
2022101814	139.82
2022101815	159.14
2022101816	189.07
2022101817	203.09
2022101818	195.76
2022101819	189.78
2022101820	166.33
2022101821	163.60
2022101822	154.21
2022101823	132.48
2022101900	125.99
2022101901	122.20
2022101902	125.93
2022101903	134.04
2022101904	149.57
2022101905	162.93
2022101906	192.57
2022101907	207.32
2022101908	202.60
2022101909	188.91
2022101910	175.44
2022101911	154.74
2022101912	150.24
2022101913	144.44
2022101914	153.34
2022101915	171.25
2022101916	186.95
2022101917	183.56
2022101918	175.29
2022101919	163.36
2022101920	151.60
2022101921	149.11
2022101922	133.00
2022101923	128.44
2022102000	116.20
2022102001	80.43
2022102002	79.01
2022102003	74.80
2022102004	113.37
2022102005	151.67
2022102006	173.52
2022102007	187.51
2022102008	174.24
2022102009	173.99
2022102010	161.03
2022102011	137.99
2022102012	134.99
2022102013	135.19
2022102014	139.60
2022102015	150.19
2022102016	170.54
2022102017	178.94
2022102018	183.64
2022102019	159.76
2022102020	142.49
2022102021	133.68
2022102022	124.99
2022102023	132.91
2022102100	121.13
2022102101	117.70
2022102102	114.05
2022102103	120.15
2022102104	134.87
2022102105	155.88
2022102106	179.81
2022102107	193.89
2022102108	195.96
2022102109	182.98
2022102110	179.18
2022102111	168.80
2022102112	165.88
2022102113	162.96
2022102114	159.79
2022102115	164.43
2022102116	173.73
2022102117	176.29
2022102118	161.58
2022102119	150.16
2022102120	152.45
2022102121	154.14
2022102122	144.49
2022102123	149.19
2022102200	134.28
2022102201	130.51
2022102202	134.01
2022102203	134.26
2022102204	136.45
2022102205	135.34
2022102206	142.52
2022102207	146.70
2022102208	148.03
2022102209	145.85
2022102210	137.87
2022102211	134.52
2022102212	126.22
2022102213	119.64
2022102214	121.67
2022102215	141.43
2022102216	161.32
2022102217	180.81
2022102218	184.95
2022102219	165.11
2022102220	146.12
2022102221	145.56
2022102222	137.94
2022102223	118.51
2022102300	106.18
2022102301	99.96
2022102302	96.19
2022102303	98.54
2022102304	94.63
2022102305	112.00
2022102306	117.56
2022102307	126.04
2022102308	122.90
2022102309	102.91
2022102310	99.90
2022102311	89.39
2022102312	81.66
2022102313	83.94
2022102314	85.61
2022102315	95.27
2022102316	111.02
2022102317	119.92
2022102318	123.69
2022102319	110.06
2022102320	93.33
2022102321	86.26
2022102322	78.59
2022102323	56.44
2022102400	53.24
2022102401	40.70
2022102402	26.80
2022102403	40.69
2022102404	55.93
2022102405	73.13
2022102406	110.66
2022102407	126.70
2022102408	120.18
2022102409	112.18
2022102410	87.26
2022102411	72.93
2022102412	72.63
2022102413	73.04
2022102414	81.55
2022102415	88.35
2022102416	114.13
2022102417	123.84
2022102418	130.74
2022102419	111.09
2022102420	92.69
2022102421	91.74
2022102422	83.60
2022102423	61.03
2022102500	54.24
2022102501	60.55
2022102502	60.24
2022102503	72.26
2022102504	75.76
2022102505	92.52
2022102506	121.16
2022102507	131.58
2022102508	131.07
2022102509	113.26
2022102510	107.09
2022102511	100.18
2022102512	84.38
2022102513	85.74
2022102514	103.61
2022102515	120.09
2022102516	154.78
2022102517	177.67
2022102518	184.27
2022102519	154.03
2022102520	131.29
2022102521	121.46
2022102522	116.26
2022102523	98.69
2022102600	94.29
2022102601	91.33
2022102602	89.68
2022102603	97.60
2022102604	108.98
2022102605	129.20
2022102606	156.70
2022102607	163.56
2022102608	151.42
2022102609	134.79
2022102610	119.90
2022102611	117.14
2022102612	117.22
2022102613	120.42
2022102614	130.07
2022102615	144.28
2022102616	144.40
2022102617	140.86
2022102618	140.52
2022102619	128.80
2022102620	111.74
2022102621	99.56
2022102622	91.11
2022102623	92.25
2022102700	96.46
2022102701	98.50
2022102702	96.36
2022102703	98.70
2022102704	109.78
2022102705	124.45
2022102706	161.55
2022102707	142.83
2022102708	135.21
2022102709	130.73
2022102710	119.36
2022102711	108.36
2022102712	101.44
2022102713	106.32
2022102714	120.28
2022102715	128.83
2022102716	124.88
2022102717	126.58
2022102718	127.94
2022102719	125.32
2022102720	128.34
2022102721	118.71
2022102722	101.72
2022102723	91.14
2022102800	91.46
2022102801	91.14
2022102802	91.00
2022102803	92.21
2022102804	100.19
2022102805	106.68
2022102806	118.67
2022102807	122.11
2022102808	123.58
2022102809	111.60
2022102810	105.38
2022102811	100.31
2022102812	89.22
2022102813	92.52
2022102814	96.52
2022102815	105.89
2022102816	108.72
2022102817	117.88
2022102818	124.80
2022102819	111.78
2022102820	102.37
2022102821	94.50
2022102822	85.88
2022102823	92.79
2022102900	92.25
2022102901	89.91
2022102902	89.79
2022102903	87.86
2022102904	86.19
2022102905	90.88
2022102906	100.75
2022102907	114.23
2022102908	108.56
2022102909	98.46
2022102910	89.28
2022102911	87.08
2022102912	83.60
2022102913	86.73
2022102914	92.32
2022102915	109.43
2022102916	120.66
2022102917	139.12
2022102918	137.46
2022102919	120.62
